4795464821004236775,1388530699,1,0,1638
8097641483614450091,1388530699,1,0,1638
6584750341390582251,-1199890104,1,0,1750
8818129708749895963,-1199890104,1,0,1750
7461396415102787160,-1199890104,1,0,1750
8009132939900019130,-1199890104,1,0,1750
4618790182982111533,-1199890104,1,0,1750
8334036044264247698,1388530699,1,0,1638
7059829690038451943,1388530699,1,0,1638
5304862190549331281,1388530699,1,0,1638
