2,1138507705,1633,35,1408
2,1740861572,1331,28,1577
2,-807147100,1144,35,1553
2,-497906719,1140,36,1543
2,-1945757555,1105,30,1557
2,-1870623097,1102,31,1555
2,-631062503,1083,31,1581
2,-465813166,1082,30,1541
2,-1743596151,1080,24,1559
2,-1125673878,1058,22,1587
